[12:47:12.876] KEY vk=0x50 (80), modKey=0, capturing=0
[12:47:12.977] KEY vk=0x52 (82), modKey=0, capturing=0
[12:47:13.089] KEY vk=0x4F (79), modKey=0, capturing=0
[12:47:13.708] ReinstallHook: OK
[12:47:14.683] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.188] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.220] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.251] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.283] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.330] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.360] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.391] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.422] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.454] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.485] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.720] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:15.896] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:16.071] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:16.254] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:16.443] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:17.454] KEY vk=0x54 (84), modKey=0, capturing=0
[12:47:17.569] KEY vk=0x4F (79), modKey=0, capturing=0
[12:47:17.701] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:17.869] KEY vk=0x46 (70), modKey=0, capturing=0
[12:47:17.920] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:18.108] KEY vk=0x58 (88), modKey=0, capturing=0
[12:47:18.150] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:18.398] KEY vk=0x4E (78), modKey=0, capturing=0
[12:47:18.701] ReinstallHook: OK
[12:47:18.858] KEY vk=0x47 (71), modKey=0, capturing=0
[12:47:18.974] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:21.104] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:21.257] KEY vk=0x53 (83), modKey=0, capturing=0
[12:47:21.390] KEY vk=0x53 (83), modKey=0, capturing=0
[12:47:21.522] KEY vk=0x55 (85), modKey=0, capturing=0
[12:47:21.617] KEY vk=0x45 (69), modKey=0, capturing=0
[12:47:21.687] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:22.374] KEY vk=0x57 (87), modKey=0, capturing=0
[12:47:22.800] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:23.326] KEY vk=0x54 (84), modKey=0, capturing=0
[12:47:23.456] KEY vk=0x48 (72), modKey=0, capturing=0
[12:47:23.516] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:23.693] KEY vk=0x4D (77), modKey=0, capturing=0
[12:47:23.708] ReinstallHook: OK
[12:47:23.792] KEY vk=0x59 (89), modKey=0, capturing=0
[12:47:23.856] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:24.232] KEY vk=0x53 (83), modKey=0, capturing=0
[12:47:24.440] KEY vk=0x54 (84), modKey=0, capturing=0
[12:47:24.524] KEY vk=0x45 (69), modKey=0, capturing=0
[12:47:24.750] KEY vk=0x41 (65), modKey=0, capturing=0
[12:47:24.845] KEY vk=0x4D (77), modKey=0, capturing=0
[12:47:25.055] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:28.697] KEY vk=0x41 (65), modKey=0, capturing=0
[12:47:28.697] ReinstallHook: OK
[12:47:28.975] KEY vk=0x43 (67), modKey=0, capturing=0
[12:47:29.123] KEY vk=0x43 (67), modKey=0, capturing=0
[12:47:29.199] KEY vk=0x4F (79), modKey=0, capturing=0
[12:47:29.449] KEY vk=0x55 (85), modKey=0, capturing=0
[12:47:29.683] KEY vk=0x4E (78), modKey=0, capturing=0
[12:47:29.764] KEY vk=0x54 (84), modKey=0, capturing=0
[12:47:30.035] KEY vk=0x53 (83), modKey=0, capturing=0
[12:47:30.082] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:32.017] KEY vk=0xD (13), modKey=0, capturing=0
[12:47:33.453] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:47:33.704] ReinstallHook: OK
[12:47:33.724] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:33.906] KEY vk=0x20 (32), modKey=0, capturing=0
[12:47:34.157] KEY vk=0x54 (84), modKey=0, capturing=0
[12:47:34.372] KEY vk=0x48 (72), modKey=0, capturing=0
[12:47:34.474] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:34.604] KEY vk=0x42 (66), modKey=0, capturing=0
[12:47:35.076] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:35.264] KEY vk=0x42 (66), modKey=0, capturing=0
[12:47:35.395] KEY vk=0x4A (74), modKey=0, capturing=0
[12:47:35.859] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:36.046] KEY vk=0x8 (8), modKey=0, capturing=0
[12:47:36.494] KEY vk=0xA2 (162), modKey=0, capturing=0
[12:47:36.906] KEY vk=0x41 (65), modKey=0, capturing=0
[12:47:37.168] KEY vk=0x58 (88), modKey=0, capturing=0
[12:47:37.537] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:47:37.650] KEY vk=0x49 (73), modKey=0, capturing=0
[12:47:37.803] KEY vk=0x54 (84), modKey=0, capturing=0
[12:47:38.709] ReinstallHook: OK
[12:47:38.974] KEY vk=0xA2 (162), modKey=0, capturing=0
[12:47:39.377] KEY vk=0x41 (65), modKey=0, capturing=0
[12:47:40.490] KEY vk=0x58 (88), modKey=0, capturing=0
[12:47:43.706] ReinstallHook: OK
[12:47:48.703] ReinstallHook: OK
[12:47:53.707] ReinstallHook: OK
[12:47:58.710] ReinstallHook: OK
[12:48:03.702] ReinstallHook: OK
[12:48:08.698] ReinstallHook: OK
[12:48:11.371] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:48:11.576] KEY vk=0x41 (65), modKey=0, capturing=0
[12:48:12.374] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:12.524] KEY vk=0x44 (68), modKey=0, capturing=0
[12:48:12.626] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:12.743] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:48:12.873] KEY vk=0x49 (73), modKey=0, capturing=0
[12:48:12.986] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:13.109] KEY vk=0x57 (87), modKey=0, capturing=0
[12:48:13.174] KEY vk=0x41 (65), modKey=0, capturing=0
[12:48:13.274] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:13.443] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:13.506] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:13.628] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:13.687] KEY vk=0x4F (79), modKey=0, capturing=0
[12:48:13.701] ReinstallHook: OK
[12:48:13.814] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:14.076] KEY vk=0x53 (83), modKey=0, capturing=0
[12:48:14.234] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:14.410] KEY vk=0x41 (65), modKey=0, capturing=0
[12:48:14.545] KEY vk=0x52 (82), modKey=0, capturing=0
[12:48:14.782] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:14.832] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:15.390] KEY vk=0x55 (85), modKey=0, capturing=0
[12:48:15.778] KEY vk=0x50 (80), modKey=0, capturing=0
[12:48:16.031] KEY vk=0x4C (76), modKey=0, capturing=0
[12:48:16.207] KEY vk=0x4F (79), modKey=0, capturing=0
[12:48:16.295] KEY vk=0x41 (65), modKey=0, capturing=0
[12:48:16.455] KEY vk=0x44 (68), modKey=0, capturing=0
[12:48:16.512] KEY vk=0x49 (73), modKey=0, capturing=0
[12:48:16.740] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:16.817] KEY vk=0x47 (71), modKey=0, capturing=0
[12:48:16.906] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:17.335] KEY vk=0x50 (80), modKey=0, capturing=0
[12:48:17.552] KEY vk=0x49 (73), modKey=0, capturing=0
[12:48:17.631] KEY vk=0x43 (67), modKey=0, capturing=0
[12:48:17.867] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:17.999] KEY vk=0x55 (85), modKey=0, capturing=0
[12:48:18.294] KEY vk=0x52 (82), modKey=0, capturing=0
[12:48:18.375] KEY vk=0x45 (69), modKey=0, capturing=0
[12:48:18.581] KEY vk=0x53 (83), modKey=0, capturing=0
[12:48:18.639] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:18.699] ReinstallHook: OK
[12:48:18.801] KEY vk=0x46 (70), modKey=0, capturing=0
[12:48:18.967] KEY vk=0x52 (82), modKey=0, capturing=0
[12:48:18.999] KEY vk=0x4F (79), modKey=0, capturing=0
[12:48:19.244] KEY vk=0x4D (77), modKey=0, capturing=0
[12:48:19.340] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:20.733] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:20.837] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:48:20.895] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:21.284] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:21.308] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:21.458] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:48:21.635] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:21.917] KEY vk=0x4F (79), modKey=0, capturing=0
[12:48:22.267] KEY vk=0x52 (82), modKey=0, capturing=0
[12:48:22.549] KEY vk=0x57 (87), modKey=0, capturing=0
[12:48:22.647] KEY vk=0x41 (65), modKey=0, capturing=0
[12:48:22.884] KEY vk=0x59 (89), modKey=0, capturing=0
[12:48:22.936] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:23.666] KEY vk=0xD (13), modKey=0, capturing=0
[12:48:23.702] ReinstallHook: OK
[12:48:23.945] KEY vk=0xA4 (164), modKey=0, capturing=0
[12:48:23.991] KEY vk=0x9 (9), modKey=0, capturing=0
[12:48:24.294] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:28.712] ReinstallHook: OK
[12:48:33.717] ReinstallHook: OK
[12:48:38.721] ReinstallHook: OK
[12:48:43.713] ReinstallHook: OK
[12:48:46.303] KEY vk=0xA4 (164), modKey=0, capturing=0
[12:48:46.424] KEY vk=0x9 (9), modKey=0, capturing=0
[12:48:46.762] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:48:46.937] KEY vk=0x49 (73), modKey=0, capturing=0
[12:48:47.079] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:47.270] KEY vk=0x44 (68), modKey=0, capturing=0
[12:48:47.368] KEY vk=0x49 (73), modKey=0, capturing=0
[12:48:47.469] KEY vk=0x44 (68), modKey=0, capturing=0
[12:48:47.700] KEY vk=0xBC (188), modKey=0, capturing=0
[12:48:47.824] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:48.015] KEY vk=0x42 (66), modKey=0, capturing=0
[12:48:48.169] KEY vk=0x55 (85), modKey=0, capturing=0
[12:48:48.294] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:48.727] ReinstallHook: OK
[12:48:48.769] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:51.050] KEY vk=0x48 (72), modKey=0, capturing=0
[12:48:51.145] KEY vk=0x41 (65), modKey=0, capturing=0
[12:48:51.387] KEY vk=0x56 (86), modKey=0, capturing=0
[12:48:51.438] KEY vk=0x45 (69), modKey=0, capturing=0
[12:48:51.552] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:51.841] KEY vk=0xDE (222), modKey=0, capturing=0
[12:48:51.913] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:52.020] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:52.251] KEY vk=0x46 (70), modKey=0, capturing=0
[12:48:52.359] KEY vk=0x55 (85), modKey=0, capturing=0
[12:48:52.620] KEY vk=0x4C (76), modKey=0, capturing=0
[12:48:52.763] KEY vk=0x4C (76), modKey=0, capturing=0
[12:48:52.828] KEY vk=0x59 (89), modKey=0, capturing=0
[12:48:52.921] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:53.716] ReinstallHook: OK
[12:48:53.879] KEY vk=0x49 (73), modKey=0, capturing=0
[12:48:54.271] KEY vk=0x4D (77), modKey=0, capturing=0
[12:48:54.602] KEY vk=0x50 (80), modKey=0, capturing=0
[12:48:54.815] KEY vk=0x4C (76), modKey=0, capturing=0
[12:48:55.025] KEY vk=0x45 (69), modKey=0, capturing=0
[12:48:55.682] KEY vk=0xBC (188), modKey=0, capturing=0
[12:48:55.791] KEY vk=0x45 (69), modKey=0, capturing=0
[12:48:56.007] KEY vk=0x4E (78), modKey=0, capturing=0
[12:48:56.079] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:56.182] KEY vk=0x45 (69), modKey=0, capturing=0
[12:48:56.398] KEY vk=0x44 (68), modKey=0, capturing=0
[12:48:56.466] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:56.612] KEY vk=0x54 (84), modKey=0, capturing=0
[12:48:56.751] KEY vk=0x48 (72), modKey=0, capturing=0
[12:48:56.883] KEY vk=0x45 (69), modKey=0, capturing=0
[12:48:56.982] KEY vk=0x20 (32), modKey=0, capturing=0
[12:48:57.321] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:57.824] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:57.855] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:57.902] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:57.933] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:57.964] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:57.995] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:58.026] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:58.057] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:58.726] ReinstallHook: OK
[12:48:59.280] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:59.461] KEY vk=0x8 (8), modKey=0, capturing=0
[12:48:59.680] KEY vk=0x8 (8), modKey=0, capturing=0
[12:49:00.893] KEY vk=0x45 (69), modKey=0, capturing=0
[12:49:01.136] KEY vk=0x4D (77), modKey=0, capturing=0
[12:49:01.209] KEY vk=0x45 (69), modKey=0, capturing=0
[12:49:01.359] KEY vk=0x4E (78), modKey=0, capturing=0
[12:49:01.428] KEY vk=0x54 (84), modKey=0, capturing=0
[12:49:01.536] KEY vk=0x45 (69), modKey=0, capturing=0
[12:49:01.882] KEY vk=0x44 (68), modKey=0, capturing=0
[12:49:01.960] KEY vk=0x20 (32), modKey=0, capturing=0
[12:49:02.134] KEY vk=0x54 (84), modKey=0, capturing=0
[12:49:02.306] KEY vk=0x48 (72), modKey=0, capturing=0
[12:49:02.396] KEY vk=0x45 (69), modKey=0, capturing=0
[12:49:02.478] KEY vk=0x20 (32), modKey=0, capturing=0
[12:49:02.725] KEY vk=0x53 (83), modKey=0, capturing=0
[12:49:02.787] KEY vk=0x4F (79), modKey=0, capturing=0
[12:49:03.048] KEY vk=0x4C (76), modKey=0, capturing=0
[12:49:03.255] KEY vk=0x55 (85), modKey=0, capturing=0
[12:49:03.374] KEY vk=0x54 (84), modKey=0, capturing=0
[12:49:03.472] KEY vk=0x49 (73), modKey=0, capturing=0
[12:49:03.671] KEY vk=0x4F (79), modKey=0, capturing=0
[12:49:03.720] ReinstallHook: OK
[12:49:03.722] KEY vk=0x4E (78), modKey=0, capturing=0
[12:49:03.792] KEY vk=0x20 (32), modKey=0, capturing=0
[12:49:06.836] KEY vk=0xD (13), modKey=0, capturing=0
[12:49:08.712] ReinstallHook: OK
[12:49:08.731] KEY vk=0x41 (65), modKey=0, capturing=0
[12:49:08.895] KEY vk=0x48 (72), modKey=0, capturing=0
[12:49:08.981] KEY vk=0x41 (65), modKey=0, capturing=0
[12:49:09.556] KEY vk=0xD (13), modKey=0, capturing=0
[12:49:12.452] KEY vk=0xA4 (164), modKey=0, capturing=0
[12:49:12.521] KEY vk=0x9 (9), modKey=0, capturing=0
[12:49:13.735] ReinstallHook: OK
[12:49:18.757] ReinstallHook: OK
[12:49:23.749] ReinstallHook: OK
[12:49:28.743] ReinstallHook: OK
[12:49:33.759] ReinstallHook: OK
[12:49:38.785] ReinstallHook: OK
[12:49:43.778] ReinstallHook: OK
[12:49:48.786] ReinstallHook: OK
[12:49:53.792] ReinstallHook: OK
[12:49:58.798] ReinstallHook: OK
[12:50:03.795] ReinstallHook: OK
[12:50:08.792] ReinstallHook: OK
[12:50:13.796] ReinstallHook: OK
[12:50:18.493] KEY vk=0xA4 (164), modKey=0, capturing=0
[12:50:18.564] KEY vk=0x9 (9), modKey=0, capturing=0
[12:50:18.805] ReinstallHook: OK
[12:50:22.093] KEY vk=0x59 (89), modKey=0, capturing=0
[12:50:22.279] KEY vk=0x4F (79), modKey=0, capturing=0
[12:50:22.363] KEY vk=0x55 (85), modKey=0, capturing=0
[12:50:22.415] KEY vk=0x20 (32), modKey=0, capturing=0
[12:50:22.647] KEY vk=0x48 (72), modKey=0, capturing=0
[12:50:22.741] KEY vk=0x41 (65), modKey=0, capturing=0
[12:50:22.909] KEY vk=0x54 (84), modKey=0, capturing=0
[12:50:22.992] KEY vk=0x45 (69), modKey=0, capturing=0
[12:50:23.084] KEY vk=0x20 (32), modKey=0, capturing=0
[12:50:23.270] KEY vk=0x4D (77), modKey=0, capturing=0
[12:50:23.333] KEY vk=0x45 (69), modKey=0, capturing=0
[12:50:23.718] KEY vk=0xD (13), modKey=0, capturing=0
[12:50:23.792] ReinstallHook: OK
[12:50:23.988] KEY vk=0xA4 (164), modKey=0, capturing=0
[12:50:24.066] KEY vk=0x9 (9), modKey=0, capturing=0
[12:50:28.792] ReinstallHook: OK
[12:50:33.801] ReinstallHook: OK
[12:50:38.796] ReinstallHook: OK
[12:50:43.794] ReinstallHook: OK
[12:50:48.797] ReinstallHook: OK
[12:50:53.791] ReinstallHook: OK
[12:50:58.794] ReinstallHook: OK
[12:51:03.805] ReinstallHook: OK
[12:51:08.800] ReinstallHook: OK
[12:51:13.794] ReinstallHook: OK
[12:51:18.800] ReinstallHook: OK
[12:51:23.790] ReinstallHook: OK
[12:51:28.803] ReinstallHook: OK
[12:51:33.793] ReinstallHook: OK
[12:51:34.684] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:51:34.816] KEY vk=0x49 (73), modKey=0, capturing=0
[12:51:34.987] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:35.252] KEY vk=0x53 (83), modKey=0, capturing=0
[12:51:35.354] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:35.770] KEY vk=0x4A (74), modKey=0, capturing=0
[12:51:35.930] KEY vk=0x55 (85), modKey=0, capturing=0
[12:51:36.002] KEY vk=0x53 (83), modKey=0, capturing=0
[12:51:36.195] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:36.253] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:36.369] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:36.440] KEY vk=0x48 (72), modKey=0, capturing=0
[12:51:36.583] KEY vk=0x41 (65), modKey=0, capturing=0
[12:51:36.733] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:36.801] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:36.924] KEY vk=0x49 (73), modKey=0, capturing=0
[12:51:37.069] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:37.321] KEY vk=0x53 (83), modKey=0, capturing=0
[12:51:37.409] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:37.609] KEY vk=0x50 (80), modKey=0, capturing=0
[12:51:37.743] KEY vk=0x52 (82), modKey=0, capturing=0
[12:51:37.948] KEY vk=0x49 (73), modKey=0, capturing=0
[12:51:38.097] KEY vk=0x43 (67), modKey=0, capturing=0
[12:51:38.794] ReinstallHook: OK
[12:51:38.971] KEY vk=0x45 (69), modKey=0, capturing=0
[12:51:39.057] KEY vk=0x59 (89), modKey=0, capturing=0
[12:51:39.200] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:42.003] KEY vk=0x41 (65), modKey=0, capturing=0
[12:51:42.161] KEY vk=0x4E (78), modKey=0, capturing=0
[12:51:42.316] KEY vk=0x44 (68), modKey=0, capturing=0
[12:51:42.372] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:42.556] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:51:42.602] KEY vk=0x49 (73), modKey=0, capturing=0
[12:51:43.402] KEY vk=0xDE (222), modKey=0, capturing=0
[12:51:43.555] KEY vk=0x4D (77), modKey=0, capturing=0
[12:51:43.803] ReinstallHook: OK
[12:51:43.934] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:44.101] KEY vk=0x4C (76), modKey=0, capturing=0
[12:51:44.277] KEY vk=0x4F (79), modKey=0, capturing=0
[12:51:44.416] KEY vk=0x4F (79), modKey=0, capturing=0
[12:51:44.594] KEY vk=0x4B (75), modKey=0, capturing=0
[12:51:44.736] KEY vk=0x49 (73), modKey=0, capturing=0
[12:51:44.927] KEY vk=0x4E (78), modKey=0, capturing=0
[12:51:44.986] KEY vk=0x47 (71), modKey=0, capturing=0
[12:51:45.079] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:45.260] KEY vk=0x48 (72), modKey=0, capturing=0
[12:51:45.376] KEY vk=0x4F (79), modKey=0, capturing=0
[12:51:45.541] KEY vk=0x57 (87), modKey=0, capturing=0
[12:51:45.674] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:46.044] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:51:46.114] KEY vk=0x49 (73), modKey=0, capturing=0
[12:51:46.189] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:46.368] KEY vk=0x43 (67), modKey=0, capturing=0
[12:51:46.455] KEY vk=0x41 (65), modKey=0, capturing=0
[12:51:46.522] KEY vk=0x4E (78), modKey=0, capturing=0
[12:51:46.658] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:46.975] KEY vk=0x52 (82), modKey=0, capturing=0
[12:51:47.089] KEY vk=0x45 (69), modKey=0, capturing=0
[12:51:47.315] KEY vk=0x44 (68), modKey=0, capturing=0
[12:51:47.458] KEY vk=0x55 (85), modKey=0, capturing=0
[12:51:47.664] KEY vk=0x43 (67), modKey=0, capturing=0
[12:51:47.846] KEY vk=0x45 (69), modKey=0, capturing=0
[12:51:47.891] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:48.386] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:48.543] KEY vk=0x48 (72), modKey=0, capturing=0
[12:51:48.625] KEY vk=0x45 (69), modKey=0, capturing=0
[12:51:48.703] KEY vk=0x20 (32), modKey=0, capturing=0
[12:51:48.794] ReinstallHook: OK
[12:51:49.192] KEY vk=0x43 (67), modKey=0, capturing=0
[12:51:49.295] KEY vk=0x4F (79), modKey=0, capturing=0
[12:51:49.416] KEY vk=0x53 (83), modKey=0, capturing=0
[12:51:49.594] KEY vk=0x54 (84), modKey=0, capturing=0
[12:51:50.476] KEY vk=0xD (13), modKey=0, capturing=0
[12:51:53.798] ReinstallHook: OK
[12:51:58.806] ReinstallHook: OK
[12:52:03.807] ReinstallHook: OK
[12:52:08.819] ReinstallHook: OK
[12:52:13.821] ReinstallHook: OK
[12:52:18.828] ReinstallHook: OK
[12:52:23.822] ReinstallHook: OK
[12:52:28.825] ReinstallHook: OK
[12:52:33.822] ReinstallHook: OK
[12:52:38.835] ReinstallHook: OK
[12:52:43.832] ReinstallHook: OK
[12:52:48.315] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:52:48.422] KEY vk=0x57 (87), modKey=0, capturing=0
[12:52:48.577] KEY vk=0x48 (72), modKey=0, capturing=0
[12:52:48.829] ReinstallHook: OK
[12:52:48.963] KEY vk=0x59 (89), modKey=0, capturing=0
[12:52:49.050] KEY vk=0x20 (32), modKey=0, capturing=0
[12:52:49.251] KEY vk=0x49 (73), modKey=0, capturing=0
[12:52:49.343] KEY vk=0x54 (84), modKey=0, capturing=0
[12:52:49.608] KEY vk=0x53 (83), modKey=0, capturing=0
[12:52:49.722] KEY vk=0x20 (32), modKey=0, capturing=0
[12:52:49.907] KEY vk=0x50 (80), modKey=0, capturing=0
[12:52:50.108] KEY vk=0x52 (82), modKey=0, capturing=0
[12:52:50.525] KEY vk=0x49 (73), modKey=0, capturing=0
[12:52:50.659] KEY vk=0x43 (67), modKey=0, capturing=0
[12:52:50.862] KEY vk=0x45 (69), modKey=0, capturing=0
[12:52:51.025] KEY vk=0x59 (89), modKey=0, capturing=0
[12:52:51.201] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:52:51.260] KEY vk=0xBF (191), modKey=0, capturing=0
[12:52:51.291] KEY vk=0x20 (32), modKey=0, capturing=0
[12:52:51.658] KEY vk=0xD (13), modKey=0, capturing=0
[12:52:52.047] KEY vk=0xA4 (164), modKey=0, capturing=0
[12:52:52.135] KEY vk=0x9 (9), modKey=0, capturing=0
[12:52:52.630] KEY vk=0x20 (32), modKey=0, capturing=0
[12:52:52.769] KEY vk=0x20 (32), modKey=0, capturing=0
[12:52:53.823] ReinstallHook: OK
[12:52:54.443] KEY vk=0x20 (32), modKey=0, capturing=0
[12:52:58.835] ReinstallHook: OK
[12:53:03.826] ReinstallHook: OK
[12:53:08.830] ReinstallHook: OK
[12:53:13.826] ReinstallHook: OK
[12:53:18.832] ReinstallHook: OK
[12:53:23.827] ReinstallHook: OK
[12:53:24.866] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:53:25.032] KEY vk=0x42 (66), modKey=0, capturing=0
[12:53:25.255] KEY vk=0x41 (65), modKey=0, capturing=0
[12:53:25.406] KEY vk=0x53 (83), modKey=0, capturing=0
[12:53:25.496] KEY vk=0x49 (73), modKey=0, capturing=0
[12:53:25.621] KEY vk=0x43 (67), modKey=0, capturing=0
[12:53:25.708] KEY vk=0x41 (65), modKey=0, capturing=0
[12:53:25.834] KEY vk=0x4C (76), modKey=0, capturing=0
[12:53:25.985] KEY vk=0x4C (76), modKey=0, capturing=0
[12:53:26.022] KEY vk=0x59 (89), modKey=0, capturing=0
[12:53:26.152] KEY vk=0x20 (32), modKey=0, capturing=0
[12:53:28.493] KEY vk=0x4E (78), modKey=0, capturing=0
[12:53:28.828] ReinstallHook: OK
[12:53:29.898] KEY vk=0x8 (8), modKey=0, capturing=0
[12:53:30.764] KEY vk=0xA0 (160), modKey=0, capturing=0
[12:53:30.899] KEY vk=0x49 (73), modKey=0, capturing=0
[12:53:31.027] KEY vk=0x20 (32), modKey=0, capturing=0
[12:53:31.193] KEY vk=0x4E (78), modKey=0, capturing=0
[12:53:31.299] KEY vk=0x45 (69), modKey=0, capturing=0
[12:53:31.482] KEY vk=0x45 (69), modKey=0, capturing=0
[12:53:31.736] KEY vk=0x44 (68), modKey=0, capturing=0
[12:53:31.790] KEY vk=0x20 (32), modKey=0, capturing=0
[12:53:31.945] KEY vk=0x54 (84), modKey=0, capturing=0
[12:53:32.044] KEY vk=0x4F (79), modKey=0, capturing=0
[12:53:32.154] KEY vk=0x20 (32), modKey=0, capturing=0
[12:53:32.317] KEY vk=0x57 (87), modKey=0, capturing=0
[12:53:32.373] KEY vk=0x4F (79), modKey=0, capturing=0
[12:53:32.716] KEY vk=0x4E (78), modKey=0, capturing=0
[12:53:33.031] KEY vk=0x8 (8), modKey=0, capturing=0
[12:53:33.173] KEY vk=0x8 (8), modKey=0, capturing=0
